customer_id,tenure_months,monthly_charges,total_charges,plan,contract,payment_method,senior_citizen,support_calls,avg_call_minutes,churn
C-11327,9,87.2,777.78,Basic,One year,Electronic check,0,4,246.6,No
C-11328,41,41.23,1733.1,Basic,One year,Bank transfer,0,6,275.4,Yes
C-11329,87,33.14,2998.89,Premium Plus,Month-to-month,Electronic check,0,5,613.7,No
C-11330,11,57.28,642.42,Basic,Month-to-month,Electronic check,0,0,712.7,Yes
C-11331,42,24.1,963.66,Premium Plus,Two year,Mailed check,1,5,406.0,No
C-11332,74,53.75,4142.51,Basic,Month-to-month,Mailed check,0,3,82.7,No
C-11333,117,64.0,7706.24,Standard,Month-to-month,Electronic check,1,8,843.7,No
C-11334,24,38.34,945.57,Premium Plus,One year,Electronic check,1,8,439.8,No
C-11335,83,41.8,3430.27,Premium,Two year,Mailed check,0,6,231.7,No
C-11336,24,71.5,1767.28,Premium Plus,One year,Bank transfer,0,0,768.8,No
C-11337,46,33.81,1610.7,Basic,Two year,Credit card,0,1,517.9,No
C-11338,94,92.33,8298.18,Basic,One year,Electronic check,0,6,700.9,Yes
C-11339,4,39.17,164.44,Standard,Two year,Mailed check,1,7,160.8,Yes
C-11340,19,90.24,1785.61,Standard,Month-to-month,Electronic check,0,8,415.2,No
C-11341,46,46.24,2173.4,Premium Plus,Two year,Mailed check,0,1,626.6,Yes
C-11342,30,50.25,1524.16,Basic,Month-to-month,Credit card,0,7,82.5,No
C-11343,92,37.96,3407.97,Premium,Two year,Mailed check,0,4,254.9,Yes
C-11344,47,98.63,4718.26,Basic,Two year,Electronic check,0,7,668.7,No
C-11345,10,67.15,656.13,Basic,One year,Mailed check,0,1,348.7,No
C-11346,1,57.96,60.29,Premium,Two year,Electronic check,1,5,61.2,No
C-11347,98,31.44,3018.99,Basic,Two year,Credit card,1,0,231.0,No
C-11348,5,84.06,406.25,Basic,One year,Credit card,0,8,206.0,Yes
C-11349,41,104.24,4123.1,Premium,Month-to-month,Bank transfer,0,2,598.9,Yes
C-11350,117,47.56,5615.9,Basic,One year,Electronic check,0,6,781.2,No
C-11351,20,60.61,1253.5,Standard,Month-to-month,Mailed check,0,1,443.3,No
C-11352,19,39.46,756.85,Premium,One year,Mailed check,0,4,340.6,No
C-11353,97,28.12,2845.05,Basic,Two year,Mailed check,0,4,196.3,No
C-11354,55,60.78,3495.61,Basic,Two year,Credit card,0,5,268.9,No
C-11355,21,110.95,2227.15,Premium Plus,One year,Credit card,1,7,60.6,No
C-11356,40,57.54,2237.69,Standard,Two year,Credit card,0,4,481.0,No
C-11357,12,73.28,836.82,Premium Plus,One year,Mailed check,0,6,754.7,No
C-11358,45,74.68,3527.98,Basic,One year,Mailed check,1,8,370.3,No
C-11359,86,35.23,3000.46,Standard,Month-to-month,Credit card,0,8,402.5,Yes
C-11360,8,57.28,474.52,Premium,Two year,Mailed check,1,2,688.7,No
C-11361,39,80.48,3176.35,Premium Plus,Month-to-month,Electronic check,0,6,410.2,Yes
C-11362,10,114.86,1161.27,Premium Plus,Month-to-month,Mailed check,0,8,268.3,Yes
C-11363,66,93.48,6139.41,Premium Plus,Two year,Mailed check,0,5,829.7,No
C-11364,73,50.11,3821.74,Standard,One year,Bank transfer,0,3,140.3,Yes
C-11365,34,72.79,2450.72,Standard,Two year,Electronic check,0,0,813.3,No
C-11366,41,24.97,1049.06,Premium Plus,One year,Electronic check,0,4,682.6,No
C-11367,25,107.07,2681.19,Basic,Month-to-month,Credit card,0,5,187.9,Yes
C-11368,101,23.32,2307.54,Premium Plus,Two year,Mailed check,0,4,823.2,No
C-11369,68,116.96,8217.05,Standard,Month-to-month,Electronic check,0,7,894.4,Yes
C-11370,92,114.24,10636.66,Basic,Two year,Mailed check,1,8,833.8,No
C-11371,6,118.77,683.06,Premium,One year,Bank transfer,0,3,587.5,No
C-11372,4,81.57,320.84,Premium Plus,Month-to-month,Credit card,1,2,696.5,Yes
C-11373,37,50.96,1851.2,Premium,One year,Electronic check,0,3,465.0,No
C-11374,61,29.69,1751.24,Basic,One year,Credit card,0,5,112.2,No
C-11375,75,95.76,7269.63,Standard,Month-to-month,Electronic check,0,3,493.1,Yes
C-11376,28,65.96,1911.85,Standard,One year,Bank transfer,0,4,771.2,No
C-11377,45,80.89,3807.04,Premium,One year,Credit card,0,2,710.6,No
C-11378,51,112.3,5484.59,Basic,Two year,Electronic check,1,7,589.1,No
C-11379,51,68.33,3431.55,Standard,Two year,Bank transfer,0,5,382.2,No
C-11380,37,80.5,2932.13,Basic,Two year,Electronic check,0,1,329.6,No
C-11381,105,47.12,4758.09,Premium Plus,Two year,Credit card,0,0,603.2,No
C-11382,97,25.06,2312.34,Basic,Two year,Bank transfer,0,5,809.9,No
C-11383,11,47.63,526.34,Basic,Month-to-month,Mailed check,0,1,735.6,No
C-11384,6,40.9,251.25,Premium Plus,One year,Electronic check,0,3,491.5,No
C-11385,94,114.85,10419.72,Basic,Two year,Bank transfer,0,2,570.8,No
C-11386,51,117.08,5795.92,Premium Plus,One year,Mailed check,0,3,347.7,No
C-11387,77,40.01,3188.6,Standard,Two year,Electronic check,1,6,469.4,No
C-11388,98,79.66,7896.56,Basic,Two year,Bank transfer,0,3,126.2,No
C-11389,35,105.62,3710.42,Standard,One year,Bank transfer,0,8,99.5,Yes
C-11390,19,44.1,820.75,Basic,Month-to-month,Credit card,0,2,183.3,No
C-11391,56,80.06,4381.42,Premium Plus,Two year,Bank transfer,0,4,463.4,No
C-11392,5,87.89,450.47,Standard,Two year,Bank transfer,1,6,686.6,Yes
C-11393,72,44.39,3160.12,Premium,One year,Credit card,1,2,793.1,No
C-11394,16,52.67,812.2,Premium Plus,Month-to-month,Credit card,0,1,681.5,No
C-11395,37,32.97,1269.52,Premium Plus,Two year,Credit card,1,0,337.7,Yes
C-11396,4,43.65,172.35,Premium Plus,One year,Mailed check,0,8,805.2,No
C-11397,12,83.33,951.06,Premium,Month-to-month,Mailed check,0,0,557.6,No
C-11398,13,100.55,1244.84,Standard,Two year,Bank transfer,0,5,192.8,No
C-11399,32,95.7,2943.61,Premium Plus,Two year,Mailed check,0,6,95.0,Yes
C-11400,74,33.3,2571.26,Premium Plus,One year,Bank transfer,1,4,741.5,No
C-11401,13,51.9,675.63,Premium,Two year,Electronic check,0,8,73.7,No
C-11402,12,74.8,878.16,Premium Plus,One year,Bank transfer,0,5,394.4,No
C-11403,78,106.7,7950.02,Premium,Month-to-month,Credit card,0,6,70.1,No
C-11404,76,101.09,7306.75,Standard,One year,Credit card,0,2,696.5,Yes
C-11405,73,33.11,2313.34,Premium,Month-to-month,Mailed check,0,0,117.0,No
C-11406,35,92.58,3215.43,Basic,One year,Bank transfer,0,8,429.6,Yes
C-11407,3,32.89,96.96,Premium,One year,Credit card,0,4,107.6,Yes
C-11408,81,93.19,7695.13,Premium,Month-to-month,Credit card,0,0,328.2,No
C-11409,100,77.27,7751.35,Basic,Two year,Credit card,1,4,772.0,No
C-11410,91,41.48,3659.48,Premium,One year,Bank transfer,1,7,281.6,No
C-11411,109,74.69,7885.36,Basic,One year,Mailed check,0,7,772.0,Yes
C-11412,11,46.54,487.65,Basic,Two year,Bank transfer,0,6,470.6,Yes
C-11413,28,105.03,2856.35,Standard,Two year,Mailed check,0,3,535.0,No
C-11414,82,45.91,3863.66,Standard,Two year,Credit card,1,7,375.9,No
C-11415,17,36.53,603.86,Premium Plus,Month-to-month,Bank transfer,0,2,99.3,No
C-11416,35,38.24,1328.13,Basic,One year,Mailed check,0,3,699.4,Yes
C-11417,21,47.89,962.51,Standard,Month-to-month,Mailed check,1,0,731.7,No
C-11418,107,101.99,10505.7,Basic,One year,Credit card,1,0,828.5,No
C-11419,107,63.64,6489.06,Basic,Month-to-month,Credit card,0,4,887.1,Yes
C-11420,35,35.47,1195.3,Premium Plus,Two year,Credit card,0,7,452.2,Yes
C-11421,26,61.42,1593.43,Basic,One year,Credit card,0,0,234.2,No
C-11422,50,43.8,2190.75,Basic,One year,Bank transfer,0,2,589.3,Yes
C-11423,12,102.41,1277.81,Premium Plus,Two year,Bank transfer,0,0,627.3,Yes
C-11424,88,98.15,8324.29,Premium,Two year,Electronic check,0,6,757.5,No
C-11425,1,44.51,43.87,Premium Plus,Month-to-month,Credit card,1,4,854.5,No
C-11426,9,77.37,676.06,Premium,One year,Mailed check,0,7,688.8,No
C-11427,46,98.96,4340.2,Premium,Two year,Bank transfer,1,5,71.9,No
C-11428,46,90.22,4123.77,Standard,Month-to-month,Mailed check,1,2,170.7,No
C-11429,34,45.73,1562.29,Premium Plus,Month-to-month,Electronic check,0,1,336.8,Yes
C-11430,45,113.28,4935.73,Standard,One year,Credit card,0,6,682.7,No
C-11431,15,110.96,1735.83,Premium,One year,Mailed check,0,5,394.1,No
C-11432,120,70.4,8470.27,Premium Plus,Month-to-month,Mailed check,1,3,438.2,No
C-11433,98,52.98,5294.6,Premium,Month-to-month,Mailed check,0,4,543.4,Yes
C-11434,61,50.59,3090.72,Premium,One year,Credit card,0,4,536.6,No
C-11435,79,108.36,8513.16,Standard,Month-to-month,Mailed check,1,6,735.3,No
C-11436,5,25.94,123.31,Standard,One year,Credit card,0,5,359.3,Yes
C-11437,72,64.96,4687.76,Premium Plus,One year,Credit card,0,5,335.3,No
C-11438,64,55.21,3359.19,Standard,One year,Credit card,0,8,435.0,No
C-11439,89,105.58,9286.32,Premium,Two year,Bank transfer,0,5,149.5,Yes
C-11440,17,106.16,1799.72,Premium,Month-to-month,Bank transfer,0,0,180.7,No
C-11441,28,72.93,2004.93,Premium Plus,Month-to-month,Credit card,0,0,673.4,Yes
C-11442,97,115.83,11583.69,Premium Plus,Month-to-month,Bank transfer,0,2,829.7,No
C-11443,74,37.34,2772.74,Premium,Two year,Electronic check,0,4,687.2,No
C-11444,29,86.8,2598.67,Basic,Two year,Credit card,0,7,789.1,No
C-11445,101,104.07,10366.63,Premium,Month-to-month,Bank transfer,0,8,71.1,Yes
C-11446,50,66.4,3481.97,Premium,One year,Electronic check,0,5,478.5,No
C-11447,34,45.12,1541.52,Basic,One year,Mailed check,0,6,60.9,No
C-11448,41,34.71,1427.44,Basic,Month-to-month,Mailed check,1,5,497.3,Yes
C-11449,4,39.12,160.3,Premium,Month-to-month,Credit card,0,7,300.0,Yes
C-11450,87,56.26,5090.09,Premium,Month-to-month,Bank transfer,0,8,666.2,Yes
C-11451,25,70.09,1817.75,Standard,Two year,Bank transfer,0,1,539.3,No
C-11452,16,84.67,1386.8,Standard,Month-to-month,Bank transfer,1,8,376.5,Yes
C-11453,39,65.92,2660.68,Premium Plus,One year,Credit card,1,3,647.8,Yes
C-11454,85,38.18,3111.09,Standard,Two year,Electronic check,1,8,835.6,No
C-11455,10,74.09,764.86,Standard,One year,Bank transfer,0,4,408.0,No
C-11456,4,112.79,458.1,Standard,Month-to-month,Electronic check,0,7,584.7,Yes
C-11457,2,108.39,206.72,Standard,One year,Credit card,0,5,752.1,No
C-11458,98,87.11,8710.3,Premium,One year,Electronic check,1,7,413.4,No
C-11459,59,40.25,2456.2,Basic,Two year,Mailed check,0,7,491.9,No
C-11460,67,26.48,1751.02,Premium Plus,Two year,Credit card,0,2,400.2,No
C-11461,33,46.36,1477.18,Premium Plus,One year,Electronic check,0,7,394.8,Yes
C-11462,16,79.37,1291.24,Basic,Month-to-month,Electronic check,0,5,680.1,No
C-11463,8,112.84,926.82,Premium Plus,Two year,Electronic check,0,7,65.9,Yes
C-11464,85,91.53,7561.78,Basic,Month-to-month,Mailed check,0,8,180.9,No
C-11465,28,47.49,1385.74,Premium Plus,Two year,Mailed check,0,5,97.2,No
C-11466,107,66.02,7414.91,Premium Plus,Two year,Mailed check,0,5,357.6,No
C-11467,97,100.04,10033.68,Premium Plus,Month-to-month,Mailed check,0,1,331.2,No
C-11468,69,24.27,1612.16,Premium,One year,Electronic check,0,8,461.9,Yes
C-11469,33,47.38,1564.96,Premium,One year,Mailed check,0,1,876.4,No
C-11470,38,50.86,1981.49,Premium Plus,Month-to-month,Mailed check,0,5,774.7,No
C-11471,31,73.58,2353.77,Premium Plus,Month-to-month,Electronic check,0,0,549.5,No
C-11472,111,81.79,9354.95,Basic,Month-to-month,Bank transfer,0,5,418.1,No
C-11473,41,61.2,2574.76,Premium Plus,Two year,Mailed check,1,6,669.5,Yes
C-11474,82,101.44,8167.77,Basic,One year,Mailed check,0,7,485.1,Yes
C-11475,26,55.51,1457.9,Premium Plus,One year,Mailed check,0,7,256.2,No
C-11476,90,97.4,8405.48,Standard,Two year,Bank transfer,0,4,599.7,No
C-11477,28,37.51,1005.01,Basic,One year,Bank transfer,1,4,511.5,No
C-11478,85,22.4,1969.98,Premium Plus,Month-to-month,Bank transfer,0,6,208.4,No
C-11479,9,94.3,859.49,Premium,Two year,Bank transfer,0,1,416.7,Yes
C-11480,97,53.67,5156.27,Standard,Month-to-month,Electronic check,0,4,808.6,No
C-11481,8,98.77,820.93,Premium,One year,Bank transfer,0,8,230.9,Yes
C-11482,111,48.78,5434.08,Standard,Two year,Bank transfer,1,3,875.7,No
C-11483,2,62.48,126.02,Premium,Two year,Mailed check,0,1,528.6,No
C-11484,31,57.71,1773.89,Premium Plus,Month-to-month,Credit card,0,1,61.3,Yes
C-11485,72,59.42,4078.05,Standard,One year,Mailed check,0,2,631.2,No
C-11486,29,81.37,2345.03,Basic,Month-to-month,Credit card,1,8,245.4,Yes
C-11487,88,55.81,4701.16,Basic,Month-to-month,Mailed check,0,4,291.9,No
C-11488,76,47.43,3733.85,Basic,Two year,Electronic check,0,7,315.4,No
C-11489,84,63.43,5089.71,Premium,Month-to-month,Credit card,1,3,471.3,Yes
C-11490,19,41.82,803.51,Premium,Two year,Bank transfer,1,5,549.4,No
C-11491,23,38.27,844.36,Premium Plus,One year,Electronic check,1,0,241.7,No
C-11492,49,117.28,5579.08,Premium,One year,Bank transfer,0,4,837.3,No
C-11493,45,59.93,2716.45,Standard,Month-to-month,Bank transfer,0,7,694.2,No
C-11494,26,45.27,1128.02,Premium,One year,Credit card,0,4,547.4,No
C-11495,27,55.76,1509.43,Basic,One year,Credit card,0,5,239.5,No
C-11496,24,20.81,499.22,Basic,Two year,Credit card,0,6,139.6,No
C-11497,25,89.84,2290.18,Premium,Two year,Credit card,0,3,132.1,Yes
C-11498,34,28.43,969.99,Basic,Month-to-month,Mailed check,0,1,854.0,No
C-11499,4,99.84,406.2,Basic,Two year,Bank transfer,0,6,313.0,Yes
C-10000,24,57.77,1431.24,Standard,Month-to-month,Bank transfer,0,7,142.3,No
